order_id,most_recent_status,most_recent_status_change_time,preceding_event_time,following_event_time,period_of_time,count_polling_events,status_code,count_status_code,error_code,count_error_code
102664046,,,2020-02-26T23:46:21.175+01:00,2020-02-26T23:46:38.834+01:00,THREE_MINUTES_AFTER,10,200,10,,10
102664046,,,2020-02-26T23:46:21.175+01:00,2020-02-26T23:46:38.834+01:00,ONE_HOUR_BEFORE,110,0,2,ECONNABORTED,2
102506967,,,2020-02-26T12:06:21.122+01:00,2020-02-26T12:06:36.446+01:00,ONE_HOUR_BEFORE,226,200,226,,226
102506967,,,2020-02-26T12:06:21.122+01:00,2020-02-26T12:06:36.446+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102506967,,,2020-02-26T12:06:21.122+01:00,2020-02-26T12:06:36.446+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102511809,,,2020-02-26T12:30:52.473+01:00,2020-02-26T12:31:07.937+01:00,ONE_HOUR_BEFORE,230,200,229,,229
102511809,,,2020-02-26T12:30:52.473+01:00,2020-02-26T12:31:07.937+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102511809,,,2020-02-26T12:30:52.473+01:00,2020-02-26T12:31:07.937+01:00,ONE_HOUR_BEFORE,230,0,1,ECONNABORTED,1
102511809,,,2020-02-26T12:30:52.473+01:00,2020-02-26T12:31:07.937+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102526346,,,2020-02-26T13:46:33.880+01:00,2020-02-26T13:51:07.764+01:00,ONE_HOUR_BEFORE,130,200,130,,130
102526346,,,2020-02-26T13:46:33.880+01:00,2020-02-26T13:51:07.764+01:00,THREE_MINUTES_AFTER,,,,,
102526346,,,2020-02-26T13:46:33.880+01:00,2020-02-26T13:51:07.764+01:00,THREE_MINUTES_BEFORE,1,200,1,,1
102545234,,,2020-02-26T15:23:50.618+01:00,2020-02-26T15:24:05.911+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102545234,,,2020-02-26T15:23:50.618+01:00,2020-02-26T15:24:05.911+01:00,ONE_HOUR_BEFORE,194,0,7,ECONNABORTED,7
102545234,,,2020-02-26T15:23:50.618+01:00,2020-02-26T15:24:05.911+01:00,ONE_HOUR_BEFORE,194,200,187,,187
102545234,,,2020-02-26T15:23:50.618+01:00,2020-02-26T15:24:05.911+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102555874,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T16:17:32.528+01:00,2020-02-26T16:17:48.066+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102555874,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T16:17:32.528+01:00,2020-02-26T16:17:48.066+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102555874,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T16:17:32.528+01:00,2020-02-26T16:17:48.066+01:00,ONE_HOUR_BEFORE,217,200,217,,217
102597490,,,2020-02-26T17:02:08.149+01:00,2020-02-26T19:16:28.212+01:00,ONE_HOUR_BEFORE,,,,,
102597490,,,2020-02-26T17:02:08.149+01:00,2020-02-26T19:16:28.212+01:00,THREE_MINUTES_BEFORE,,,,,
102597490,,,2020-02-26T17:02:08.149+01:00,2020-02-26T19:16:28.212+01:00,THREE_MINUTES_AFTER,,,,,
102597998,,,2020-02-26T18:26:26.639+01:00,2020-02-26T21:13:50.011+01:00,ONE_HOUR_BEFORE,11,200,11,,11
102597998,,,2020-02-26T18:26:26.639+01:00,2020-02-26T21:13:50.011+01:00,THREE_MINUTES_BEFORE,,,,,
102597998,,,2020-02-26T18:26:26.639+01:00,2020-02-26T21:13:50.011+01:00,THREE_MINUTES_AFTER,,,,,
102601896,,,2020-02-26T19:10:14.037+01:00,2020-02-26T19:10:43.631+01:00,THREE_MINUTES_AFTER,9,200,9,,9
102601896,,,2020-02-26T19:10:14.037+01:00,2020-02-26T19:10:43.631+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102601896,,,2020-02-26T19:10:14.037+01:00,2020-02-26T19:10:43.631+01:00,ONE_HOUR_BEFORE,199,200,199,,199
102635551,,,2020-02-26T20:47:29.723+01:00,2020-02-26T20:47:47.736+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102635551,,,2020-02-26T20:47:29.723+01:00,2020-02-26T20:47:47.736+01:00,ONE_HOUR_BEFORE,202,0,2,ECONNABORTED,2
102635551,,,2020-02-26T20:47:29.723+01:00,2020-02-26T20:47:47.736+01:00,THREE_MINUTES_BEFORE,10,200,10,,10
102635551,,,2020-02-26T20:47:29.723+01:00,2020-02-26T20:47:47.736+01:00,ONE_HOUR_BEFORE,202,200,200,,200
102642694,,,2020-02-26T21:15:11.569+01:00,2020-02-26T21:15:28.063+01:00,ONE_HOUR_BEFORE,202,200,202,,202
102642694,,,2020-02-26T21:15:11.569+01:00,2020-02-26T21:15:28.063+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102642694,,,2020-02-26T21:15:11.569+01:00,2020-02-26T21:15:28.063+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102643186,ONLINE,2020-02-26T10:53:10.040+01:00,2020-02-26T21:17:39.876+01:00,2020-02-26T21:17:54.818+01:00,ONE_HOUR_BEFORE,232,200,232,,232
102643186,ONLINE,2020-02-26T10:53:10.040+01:00,2020-02-26T21:17:39.876+01:00,2020-02-26T21:17:54.818+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102643186,ONLINE,2020-02-26T10:53:10.040+01:00,2020-02-26T21:17:39.876+01:00,2020-02-26T21:17:54.818+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102650468,ONLINE,2020-02-26T18:20:19.908+01:00,2020-02-26T21:57:45.839+01:00,2020-02-26T21:58:01.531+01:00,ONE_HOUR_BEFORE,108,200,108,,108
102650468,ONLINE,2020-02-26T18:20:19.908+01:00,2020-02-26T21:57:45.839+01:00,2020-02-26T21:58:01.531+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102650468,ONLINE,2020-02-26T18:20:19.908+01:00,2020-02-26T21:57:45.839+01:00,2020-02-26T21:58:01.531+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102495503,,,2020-02-26T10:57:04.976+01:00,2020-02-26T10:57:20.278+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102495503,,,2020-02-26T10:57:04.976+01:00,2020-02-26T10:57:20.278+01:00,ONE_HOUR_BEFORE,144,200,144,,144
102495503,,,2020-02-26T10:57:04.976+01:00,2020-02-26T10:57:20.278+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102510326,,,,,THREE_MINUTES_AFTER,,,,,
102510326,,,,,THREE_MINUTES_BEFORE,,,,,
102510326,,,,,ONE_HOUR_BEFORE,,,,,
102573607,,,2020-02-26T17:24:51.111+01:00,2020-02-26T17:42:00.398+01:00,THREE_MINUTES_BEFORE,,,,,
102573607,,,2020-02-26T17:24:51.111+01:00,2020-02-26T17:42:00.398+01:00,ONE_HOUR_BEFORE,191,200,191,,191
102573607,,,2020-02-26T17:24:51.111+01:00,2020-02-26T17:42:00.398+01:00,THREE_MINUTES_AFTER,,,,,
102603773,ONLINE,2020-02-26T19:02:32.312+01:00,2020-02-26T19:15:17.027+01:00,2020-02-26T19:16:16.818+01:00,THREE_MINUTES_AFTER,8,200,8,,8
102603773,ONLINE,2020-02-26T19:02:32.312+01:00,2020-02-26T19:15:17.027+01:00,2020-02-26T19:16:16.818+01:00,ONE_HOUR_BEFORE,51,200,51,,51
102603773,ONLINE,2020-02-26T19:02:32.312+01:00,2020-02-26T19:15:17.027+01:00,2020-02-26T19:16:16.818+01:00,THREE_MINUTES_BEFORE,8,200,8,,8
102618288,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,THREE_MINUTES_AFTER,,,,,
102618288,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,ONE_HOUR_BEFORE,34,0,3,ECONNABORTED,3
102618288,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,THREE_MINUTES_BEFORE,,,,,
102618288,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,ONE_HOUR_BEFORE,34,200,31,,31
102623060,,,2020-02-26T20:09:31.647+01:00,2020-02-26T20:09:47.326+01:00,ONE_HOUR_BEFORE,217,200,217,,217
102623060,,,2020-02-26T20:09:31.647+01:00,2020-02-26T20:09:47.326+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102623060,,,2020-02-26T20:09:31.647+01:00,2020-02-26T20:09:47.326+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102634110,ONLINE,2020-02-26T20:08:31.117+01:00,2020-02-26T20:32:48.976+01:00,2020-02-26T20:51:47.747+01:00,ONE_HOUR_BEFORE,128,0,1,ECONNABORTED,1
102634110,ONLINE,2020-02-26T20:08:31.117+01:00,2020-02-26T20:32:48.976+01:00,2020-02-26T20:51:47.747+01:00,THREE_MINUTES_BEFORE,,,,,
102634110,ONLINE,2020-02-26T20:08:31.117+01:00,2020-02-26T20:32:48.976+01:00,2020-02-26T20:51:47.747+01:00,ONE_HOUR_BEFORE,128,200,127,,127
102634110,ONLINE,2020-02-26T20:08:31.117+01:00,2020-02-26T20:32:48.976+01:00,2020-02-26T20:51:47.747+01:00,THREE_MINUTES_AFTER,,,,,
102504026,,,2020-02-26T10:20:21.523+01:00,2020-02-26T11:54:19.641+01:00,THREE_MINUTES_BEFORE,,,,,
102504026,,,2020-02-26T10:20:21.523+01:00,2020-02-26T11:54:19.641+01:00,THREE_MINUTES_AFTER,2,200,2,,2
102504026,,,2020-02-26T10:20:21.523+01:00,2020-02-26T11:54:19.641+01:00,ONE_HOUR_BEFORE,,,,,
102523177,,,2020-02-26T11:24:51.746+01:00,2020-02-26T13:30:08.709+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102523177,,,2020-02-26T11:24:51.746+01:00,2020-02-26T13:30:08.709+01:00,ONE_HOUR_BEFORE,,,,,
102523177,,,2020-02-26T11:24:51.746+01:00,2020-02-26T13:30:08.709+01:00,THREE_MINUTES_BEFORE,,,,,
102527050,,,2020-02-26T13:47:54.896+01:00,2020-02-26T13:48:13.801+01:00,ONE_HOUR_BEFORE,182,200,182,,182
102527050,,,2020-02-26T13:47:54.896+01:00,2020-02-26T13:48:13.801+01:00,THREE_MINUTES_AFTER,8,0,1,ECONNABORTED,1
102527050,,,2020-02-26T13:47:54.896+01:00,2020-02-26T13:48:13.801+01:00,THREE_MINUTES_BEFORE,8,200,8,,8
102527050,,,2020-02-26T13:47:54.896+01:00,2020-02-26T13:48:13.801+01:00,THREE_MINUTES_AFTER,8,200,7,,7
102534844,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_BEFORE,,,,,
102534844,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,ONE_HOUR_BEFORE,,,,,
102534844,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_AFTER,,,,,
102538540,,,2020-02-26T14:47:52.151+01:00,2020-02-26T14:48:08.377+01:00,ONE_HOUR_BEFORE,163,0,5,ECONNABORTED,5
102538540,,,2020-02-26T14:47:52.151+01:00,2020-02-26T14:48:08.377+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102538540,,,2020-02-26T14:47:52.151+01:00,2020-02-26T14:48:08.377+01:00,ONE_HOUR_BEFORE,163,200,158,,158
102538540,,,2020-02-26T14:47:52.151+01:00,2020-02-26T14:48:08.377+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102547227,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,ONE_HOUR_BEFORE,,,,,
102547227,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_AFTER,,,,,
102547227,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_BEFORE,,,,,
102559111,,,2020-02-26T16:32:41.748+01:00,2020-02-26T16:32:57.313+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102559111,,,2020-02-26T16:32:41.748+01:00,2020-02-26T16:32:57.313+01:00,ONE_HOUR_BEFORE,213,0,2,ECONNABORTED,2
102559111,,,2020-02-26T16:32:41.748+01:00,2020-02-26T16:32:57.313+01:00,ONE_HOUR_BEFORE,213,200,211,,211
102559111,,,2020-02-26T16:32:41.748+01:00,2020-02-26T16:32:57.313+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102570073,,,2020-02-26T17:21:28.765+01:00,2020-02-26T17:21:44.112+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102570073,,,2020-02-26T17:21:28.765+01:00,2020-02-26T17:21:44.112+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102570073,,,2020-02-26T17:21:28.765+01:00,2020-02-26T17:21:44.112+01:00,ONE_HOUR_BEFORE,228,200,228,,228
102575096,,,2020-02-26T15:02:58.013+01:00,2020-02-26T17:41:57.358+01:00,THREE_MINUTES_BEFORE,,,,,
102575096,,,2020-02-26T15:02:58.013+01:00,2020-02-26T17:41:57.358+01:00,THREE_MINUTES_AFTER,9,200,9,,9
102575096,,,2020-02-26T15:02:58.013+01:00,2020-02-26T17:41:57.358+01:00,ONE_HOUR_BEFORE,,,,,
102599331,ONLINE,2020-02-26T13:50:36.741+01:00,2020-02-26T19:03:22.978+01:00,2020-02-26T19:03:38.285+01:00,THREE_MINUTES_BEFORE,24,200,24,,24
102599331,ONLINE,2020-02-26T13:50:36.741+01:00,2020-02-26T19:03:22.978+01:00,2020-02-26T19:03:38.285+01:00,THREE_MINUTES_AFTER,22,200,22,,22
102599331,ONLINE,2020-02-26T13:50:36.741+01:00,2020-02-26T19:03:22.978+01:00,2020-02-26T19:03:38.285+01:00,ONE_HOUR_BEFORE,400,200,400,,400
102631663,,,2020-02-26T20:34:21.550+01:00,2020-02-26T20:34:36.848+01:00,ONE_HOUR_BEFORE,230,200,230,,230
102631663,,,2020-02-26T20:34:21.550+01:00,2020-02-26T20:34:36.848+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102631663,,,2020-02-26T20:34:21.550+01:00,2020-02-26T20:34:36.848+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102634850,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,ONE_HOUR_BEFORE,,,,,
102634850,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,THREE_MINUTES_AFTER,,,,,
102634850,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,THREE_MINUTES_BEFORE,,,,,
102643919,,,2020-02-26T20:58:32.316+01:00,2020-02-26T22:17:27.640+01:00,THREE_MINUTES_BEFORE,,,,,
102643919,,,2020-02-26T20:58:32.316+01:00,2020-02-26T22:17:27.640+01:00,ONE_HOUR_BEFORE,145,200,145,,145
102643919,,,2020-02-26T20:58:32.316+01:00,2020-02-26T22:17:27.640+01:00,THREE_MINUTES_AFTER,,,,,
102648191,,,2020-02-26T21:39:42.083+01:00,2020-02-26T21:45:26.867+01:00,THREE_MINUTES_BEFORE,,,,,
102648191,,,2020-02-26T21:39:42.083+01:00,2020-02-26T21:45:26.867+01:00,THREE_MINUTES_AFTER,1,0,1,ECONNABORTED,1
102648191,,,2020-02-26T21:39:42.083+01:00,2020-02-26T21:45:26.867+01:00,ONE_HOUR_BEFORE,155,200,155,,155
102648787,,,2020-02-26T21:46:49.660+01:00,2020-02-26T21:47:05.188+01:00,ONE_HOUR_BEFORE,230,200,230,,230
102648787,,,2020-02-26T21:46:49.660+01:00,2020-02-26T21:47:05.188+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102648787,,,2020-02-26T21:46:49.660+01:00,2020-02-26T21:47:05.188+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102662922,,,2020-02-26T23:37:31.897+01:00,2020-02-26T23:37:49.895+01:00,ONE_HOUR_BEFORE,87,200,84,,84
102662922,,,2020-02-26T23:37:31.897+01:00,2020-02-26T23:37:49.895+01:00,ONE_HOUR_BEFORE,87,0,3,ECONNABORTED,3
102662922,,,2020-02-26T23:37:31.897+01:00,2020-02-26T23:37:49.895+01:00,THREE_MINUTES_AFTER,10,200,10,,10
102662922,,,2020-02-26T23:37:31.897+01:00,2020-02-26T23:37:49.895+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102496821,,,,,ONE_HOUR_BEFORE,,,,,
102496821,,,,,THREE_MINUTES_AFTER,,,,,
102496821,,,,,THREE_MINUTES_BEFORE,,,,,
102497874,,,2020-02-26T11:13:17.652+01:00,2020-02-26T11:13:33.694+01:00,ONE_HOUR_BEFORE,208,200,206,,206
102497874,,,2020-02-26T11:13:17.652+01:00,2020-02-26T11:13:33.694+01:00,ONE_HOUR_BEFORE,208,0,2,ECONNABORTED,2
102497874,,,2020-02-26T11:13:17.652+01:00,2020-02-26T11:13:33.694+01:00,THREE_MINUTES_BEFORE,10,200,10,,10
102497874,,,2020-02-26T11:13:17.652+01:00,2020-02-26T11:13:33.694+01:00,THREE_MINUTES_AFTER,10,200,9,,9
102497874,,,2020-02-26T11:13:17.652+01:00,2020-02-26T11:13:33.694+01:00,THREE_MINUTES_AFTER,10,0,1,ECONNABORTED,1
102502304,,,2020-02-26T11:41:13.824+01:00,2020-02-26T11:41:48.895+01:00,THREE_MINUTES_AFTER,3,200,1,,1
102502304,,,2020-02-26T11:41:13.824+01:00,2020-02-26T11:41:48.895+01:00,ONE_HOUR_BEFORE,196,0,2,ECONNABORTED,2
102502304,,,2020-02-26T11:41:13.824+01:00,2020-02-26T11:41:48.895+01:00,THREE_MINUTES_AFTER,3,0,2,ECONNABORTED,2
102502304,,,2020-02-26T11:41:13.824+01:00,2020-02-26T11:41:48.895+01:00,THREE_MINUTES_BEFORE,10,200,10,,10
102502304,,,2020-02-26T11:41:13.824+01:00,2020-02-26T11:41:48.895+01:00,ONE_HOUR_BEFORE,196,200,194,,194
102505247,,,2020-02-26T11:57:54.328+01:00,2020-02-26T11:58:09.788+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102505247,,,2020-02-26T11:57:54.328+01:00,2020-02-26T11:58:09.788+01:00,THREE_MINUTES_BEFORE,4,200,4,,4
102505247,,,2020-02-26T11:57:54.328+01:00,2020-02-26T11:58:09.788+01:00,ONE_HOUR_BEFORE,4,200,4,,4
102579279,,,2020-02-26T13:16:19.643+01:00,2020-02-26T18:00:38.175+01:00,THREE_MINUTES_AFTER,,,,,
102579279,,,2020-02-26T13:16:19.643+01:00,2020-02-26T18:00:38.175+01:00,ONE_HOUR_BEFORE,,,,,
102579279,,,2020-02-26T13:16:19.643+01:00,2020-02-26T18:00:38.175+01:00,THREE_MINUTES_BEFORE,,,,,
102605833,,,2020-02-26T19:17:24.236+01:00,2020-02-26T19:25:10.675+01:00,THREE_MINUTES_BEFORE,,,,,
102605833,,,2020-02-26T19:17:24.236+01:00,2020-02-26T19:25:10.675+01:00,THREE_MINUTES_AFTER,,,,,
102605833,,,2020-02-26T19:17:24.236+01:00,2020-02-26T19:25:10.675+01:00,ONE_HOUR_BEFORE,180,200,180,,180
102640031,,,2020-02-26T16:09:40.528+01:00,,ONE_HOUR_BEFORE,,,,,
102640031,,,2020-02-26T16:09:40.528+01:00,,THREE_MINUTES_BEFORE,,,,,
102640031,,,2020-02-26T16:09:40.528+01:00,,THREE_MINUTES_AFTER,,,,,
102641192,,,2020-02-26T21:05:36.415+01:00,2020-02-26T21:15:10.990+01:00,THREE_MINUTES_AFTER,,,,,
102641192,,,2020-02-26T21:05:36.415+01:00,2020-02-26T21:15:10.990+01:00,THREE_MINUTES_BEFORE,,,,,
102641192,,,2020-02-26T21:05:36.415+01:00,2020-02-26T21:15:10.990+01:00,ONE_HOUR_BEFORE,29,200,29,,29
102643987,,,2020-02-26T21:18:50.260+01:00,2020-02-26T21:26:19.152+01:00,THREE_MINUTES_BEFORE,3,200,3,,3
102643987,,,2020-02-26T21:18:50.260+01:00,2020-02-26T21:26:19.152+01:00,ONE_HOUR_BEFORE,41,200,41,,41
102643987,,,2020-02-26T21:18:50.260+01:00,2020-02-26T21:26:19.152+01:00,THREE_MINUTES_AFTER,,,,,
102649358,,,2020-02-26T21:53:25.567+01:00,2020-02-26T21:53:40.978+01:00,THREE_MINUTES_BEFORE,1,200,1,,1
102649358,,,2020-02-26T21:53:25.567+01:00,2020-02-26T21:53:40.978+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102649358,,,2020-02-26T21:53:25.567+01:00,2020-02-26T21:53:40.978+01:00,ONE_HOUR_BEFORE,41,200,41,,41
102657206,,,2020-02-26T21:39:02.688+01:00,,THREE_MINUTES_AFTER,,,,,
102657206,,,2020-02-26T21:39:02.688+01:00,,ONE_HOUR_BEFORE,,,,,
102657206,,,2020-02-26T21:39:02.688+01:00,,THREE_MINUTES_BEFORE,,,,,
102496386,,,2020-02-26T10:50:29.578+01:00,2020-02-26T17:13:37.318+01:00,THREE_MINUTES_AFTER,,,,,
102496386,,,2020-02-26T10:50:29.578+01:00,2020-02-26T17:13:37.318+01:00,THREE_MINUTES_BEFORE,,,,,
102496386,,,2020-02-26T10:50:29.578+01:00,2020-02-26T17:13:37.318+01:00,ONE_HOUR_BEFORE,2,200,2,,2
102497817,,,,2020-02-26T11:53:51.060+01:00,THREE_MINUTES_BEFORE,,,,,
102497817,,,,2020-02-26T11:53:51.060+01:00,ONE_HOUR_BEFORE,,,,,
102497817,,,,2020-02-26T11:53:51.060+01:00,THREE_MINUTES_AFTER,,,,,
102515284,,,2020-02-26T12:48:10.534+01:00,2020-02-26T12:48:26.134+01:00,ONE_HOUR_BEFORE,219,200,218,,218
102515284,,,2020-02-26T12:48:10.534+01:00,2020-02-26T12:48:26.134+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102515284,,,2020-02-26T12:48:10.534+01:00,2020-02-26T12:48:26.134+01:00,ONE_HOUR_BEFORE,219,0,1,ECONNABORTED,1
102515284,,,2020-02-26T12:48:10.534+01:00,2020-02-26T12:48:26.134+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102528374,,,2020-02-26T13:56:48.932+01:00,2020-02-26T14:01:08.315+01:00,ONE_HOUR_BEFORE,166,200,166,,166
102528374,,,2020-02-26T13:56:48.932+01:00,2020-02-26T14:01:08.315+01:00,THREE_MINUTES_BEFORE,4,200,4,,4
102528374,,,2020-02-26T13:56:48.932+01:00,2020-02-26T14:01:08.315+01:00,THREE_MINUTES_AFTER,,,,,
102532600,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_BEFORE,,,,,
102532600,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_AFTER,,,,,
102532600,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,ONE_HOUR_BEFORE,,,,,
102563858,ONLINE,2020-02-26T16:19:16.132+01:00,2020-02-26T16:48:27.151+01:00,2020-02-26T16:59:53.759+01:00,THREE_MINUTES_BEFORE,,,,,
102563858,ONLINE,2020-02-26T16:19:16.132+01:00,2020-02-26T16:48:27.151+01:00,2020-02-26T16:59:53.759+01:00,ONE_HOUR_BEFORE,146,200,142,,142
102563858,ONLINE,2020-02-26T16:19:16.132+01:00,2020-02-26T16:48:27.151+01:00,2020-02-26T16:59:53.759+01:00,ONE_HOUR_BEFORE,146,0,4,GENERIC_ERROR,2
102563858,ONLINE,2020-02-26T16:19:16.132+01:00,2020-02-26T16:48:27.151+01:00,2020-02-26T16:59:53.759+01:00,THREE_MINUTES_AFTER,10,200,10,,10
102563858,ONLINE,2020-02-26T16:19:16.132+01:00,2020-02-26T16:48:27.151+01:00,2020-02-26T16:59:53.759+01:00,ONE_HOUR_BEFORE,146,0,4,ECONNABORTED,2
102579637,,,2020-02-26T18:01:54.178+01:00,2020-02-26T18:02:09.576+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102579637,,,2020-02-26T18:01:54.178+01:00,2020-02-26T18:02:09.576+01:00,ONE_HOUR_BEFORE,233,200,232,,232
102579637,,,2020-02-26T18:01:54.178+01:00,2020-02-26T18:02:09.576+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102579637,,,2020-02-26T18:01:54.178+01:00,2020-02-26T18:02:09.576+01:00,ONE_HOUR_BEFORE,233,0,1,ECONNABORTED,1
102580686,,,2020-02-26T17:58:15.790+01:00,2020-02-26T18:55:17.795+01:00,THREE_MINUTES_AFTER,,,,,
102580686,,,2020-02-26T17:58:15.790+01:00,2020-02-26T18:55:17.795+01:00,ONE_HOUR_BEFORE,60,401,1,GENERIC_ERROR,1
102580686,,,2020-02-26T17:58:15.790+01:00,2020-02-26T18:55:17.795+01:00,THREE_MINUTES_BEFORE,,,,,
102580686,,,2020-02-26T17:58:15.790+01:00,2020-02-26T18:55:17.795+01:00,ONE_HOUR_BEFORE,60,200,59,,59
102649000,,,2020-02-26T21:38:22.210+01:00,2020-02-26T21:50:42.830+01:00,THREE_MINUTES_AFTER,4,200,4,,4
102649000,,,2020-02-26T21:38:22.210+01:00,2020-02-26T21:50:42.830+01:00,THREE_MINUTES_BEFORE,,,,,
102649000,,,2020-02-26T21:38:22.210+01:00,2020-02-26T21:50:42.830+01:00,ONE_HOUR_BEFORE,34,200,34,,34
102505546,,,2020-02-26T11:36:12.965+01:00,2020-02-26T12:23:20.548+01:00,ONE_HOUR_BEFORE,30,200,30,,30
102505546,,,2020-02-26T11:36:12.965+01:00,2020-02-26T12:23:20.548+01:00,THREE_MINUTES_BEFORE,,,,,
102505546,,,2020-02-26T11:36:12.965+01:00,2020-02-26T12:23:20.548+01:00,THREE_MINUTES_AFTER,,,,,
102508444,,,2020-02-26T12:06:40.570+01:00,2020-02-26T12:20:20.984+01:00,THREE_MINUTES_BEFORE,,,,,
102508444,,,2020-02-26T12:06:40.570+01:00,2020-02-26T12:20:20.984+01:00,THREE_MINUTES_AFTER,,,,,
102508444,,,2020-02-26T12:06:40.570+01:00,2020-02-26T12:20:20.984+01:00,ONE_HOUR_BEFORE,7,200,7,,7
102523810,,,2020-02-26T13:42:12.507+01:00,2020-02-26T13:42:27.876+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102523810,,,2020-02-26T13:42:12.507+01:00,2020-02-26T13:42:27.876+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102523810,,,2020-02-26T13:42:12.507+01:00,2020-02-26T13:42:27.876+01:00,ONE_HOUR_BEFORE,230,200,230,,230
102526982,,,2020-02-26T13:47:35.533+01:00,2020-02-26T13:47:44.531+01:00,ONE_HOUR_BEFORE,404,200,404,,404
102526982,,,2020-02-26T13:47:35.533+01:00,2020-02-26T13:47:44.531+01:00,THREE_MINUTES_AFTER,24,200,24,,24
102526982,,,2020-02-26T13:47:35.533+01:00,2020-02-26T13:47:44.531+01:00,THREE_MINUTES_BEFORE,22,200,22,,22
102563874,,,2020-02-26T16:59:24.913+01:00,2020-02-26T16:59:40.236+01:00,ONE_HOUR_BEFORE,233,200,233,,233
102563874,,,2020-02-26T16:59:24.913+01:00,2020-02-26T16:59:40.236+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102563874,,,2020-02-26T16:59:24.913+01:00,2020-02-26T16:59:40.236+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102581577,ONLINE,2020-02-26T15:14:18.038+01:00,2020-02-26T18:04:56.654+01:00,2020-02-26T18:05:12.139+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102581577,ONLINE,2020-02-26T15:14:18.038+01:00,2020-02-26T18:04:56.654+01:00,2020-02-26T18:05:12.139+01:00,THREE_MINUTES_AFTER,11,200,11,,11
